fips	OpsWithSales	TotalSalesHead	SlaughterConnectivity
1001	-0.24775092241503577	-0.13494477036783958	-0.3054324452718562
1003	0.058077412986425325	-0.10721506091223967	-0.31042592543905745
1005	-0.07598432307996855	-0.13014539757744725	-0.3001339604662907
1007	-0.35667608296898085	-0.17845172830679806	-0.3062504969103298
1009	0.7556173834568811	-0.04736081404355416	-0.30144781287470535
1011	-0.27707692717955945	-0.16578211967622225	-0.3016164325023387
1013	-0.14301519111316546	-0.168586350904325	-0.30706970564193203
1015	0.03294083747397647	-0.1556593046528086	-0.2964481451662851
1017	-0.21214077377239987	-0.14070034003601117	-0.29566851113773923
1019	-0.0152375989248838	-0.15425259193838328	-0.29284805538334696
1021	-0.055037176819594524	-0.1323887825599295	-0.30505644343057164
1023	-0.31478179044823273	-0.19135119195607084	-0.30975945284149625
1025	-0.3001187880659709	-0.1887400389436735	-0.3097049066276555
1027	0.035035552100013856	-0.13396099088781666	-0.29854232342351944
1029	-0.14929933499127773	-0.16214121618006255	-0.29354438310254194
1031	0.07483512999472464	-0.07346314996677969	-0.30498146296986167
1033	0.08321398849887418	-0.12377381645916787	-0.30339713181339517
1035	-0.2247090615286243	-0.161129854097796	-0.3084252848150403
1037	-0.36505494147313045	-0.19262918586002586	-0.30242008489255173
1039	0.2947801657286522	-0.06965675085715822	-0.3071025456532653
1041	0.011993691213602498	-0.09284452514330642	-0.3057387672727546
1043	1.5955979484978808	0.03318957870860462	-0.3025728266413456
1045	-0.24984563704107318	-0.16174586554790382	-0.30293514251002124
1047	-0.09064732546223037	-0.11087435280989508	-0.30743277835346955
1049	1.6437763848967406	0.023737940339786046	-0.29433211347991783
1051	-0.0864578962101556	-0.16348356948925274	-0.3028144492027413
1053	-0.1995724860161755	-0.1528182966217143	-0.3091404119076626
1055	0.3073484534848765	-0.13399776769080815	-0.2975181168925189
1057	-0.2624139247972976	-0.173257004884247	-0.3062572441526682
1059	0.40580004090863475	-0.10223180410688983	-0.3043854602021214
1061	0.19004443442678187	-0.037697709057534445	-0.30493390099199374
1063	-0.2896452149357839	-0.16010010361403365	-0.30831757803078247
1065	-0.06341603532374412	-0.07523763071112013	-0.30794875758434104
1067	-0.1451099057392029	-0.1406819516345154	-0.300261046972734
1069	0.014088405839639884	-0.10755524633991115	-0.30184189784188076
1071	0.7241966640663202	-0.05025698727913569	-0.2954054466708036
1073	-0.2728874979274847	-0.1848141152243296	-0.30416318070855036
1075	-0.23308792003277395	-0.18393147195253332	-0.3066120101817527
1077	0.7367649518225448	-0.07989909049029427	-0.30238166735873945
1079	0.847784827002527	-0.06270593509176248	-0.30304428123676314
1081	-0.27917164180559684	-0.18383952994505454	-0.29680861613466963
1083	0.4979674844542804	-0.08649133242652272	-0.3010182039841438
1085	0.047603839856238284	0.06423839463418843	-0.3062443867628232
1087	-0.27079278330144724	-0.1772288996073303	-0.3004863591359573
1089	0.2403175854516797	-0.12411400188683934	-0.29920343909861086
1091	-0.025711172055070786	-0.10110091741490082	-0.3089817690008277
1093	0.0811192738728368	-0.14838669186123715	-0.3054028078026337
1095	1.090771723622866	-0.06171296141099167	-0.29877195948339935
1097	-0.1304469033569411	-0.13014539757744725	-0.3108126814495204
1099	-0.10112089859241741	-0.1523677807850683	-0.30908029611442484
1101	0.08740341775094906	0.273856977485058	-0.3041495403074152
1103	0.6697340837893477	-0.06332194654187029	-0.30161459391951523
1105	-0.18909891288598846	-0.11827568441193684	-0.3074086013832244
1107	-0.17862533975580142	-0.14937047134126008	-0.30771070284895596
1109	0.07274041536868714	-0.10034699295357483	-0.30381011893998516
1111	0.19842329293093153	-0.10822642299450624	-0.29455433273748055
1113	-0.3064029319440831	-0.18267186645007405	-0.29669211757522906
1115	-0.07388960845393117	-0.16589245008519676	-0.30059016609348543
1117	-0.23727734928484873	-0.1802262090511385	-0.30379787435960726
1119	-0.05922660607166941	-0.09113440380420113	-0.30898430523392467
1121	-0.03618474518525788	-0.15345269647331788	-0.30054641131512727
1123	-0.22051963227654953	-0.18262589544633465	-0.29953546959876476
1125	-0.18490948363391363	-0.1778908820611775	-0.30675938590006746
1127	-0.10740504247052957	-0.16921155655518072	-0.3050084777508015
1129	-0.1388257618610907	-0.1713905821324278	-0.31032482191544164
1131	-0.2666033540493724	-0.1551628178124232	-0.3084442273069299
1133	0.10625584938528565	-0.1535446384807967	-0.30433089893989596
4001	0.8247429661161154	-0.08590290357865857	-0.25063181413940366
4003	0.22565458306941777	0.08361057560996729	-0.25153171799385726
4005	0.5084410575844671	-0.03076528169363446	-0.24322635905910872
4007	-0.3545813683429434	-0.15503409900195292	-0.11873771883438122
4009	-0.2812663564316342	-0.1479545644260869	-0.2094228096823339
4011	-0.3839073731074671	-0.15029908561679575	-0.2355102851524451
4012	-0.44255938263651445	-0.16261012041820433	-0.06595380198475848
4013	-0.034090030559220386	0.5271572080890956	-0.014906596371430214
4015	-0.23518263465881134	-0.09323068157471731	-0.22779169104422786
4017	0.7598068127089561	-0.07772925911379505	-0.24150562952282822
4019	-0.17653062512976403	-0.11198685110038832	-0.16259893826205996
4021	-0.1639623373735396	2.3066028208333953	-0.07177425236651919
4023	-0.2959293588138961	-0.03205246979833737	-0.23650824194979098
4025	0.03922498135208874	0.09897408505967134	-0.1435911294281561
4027	-0.42999109488028997	-2.6102442725145343	-0.05070528994451606
5001	-0.419517521750103	-0.18862051433395108	-0.2943788338720575
5003	-0.2624139247972976	-0.1871494422142906	-0.2978305437695711
5005	0.09997170550717349	-0.08324577956252183	-0.24296966377864387
5007	2.2952326335943734	0.4369345161501692	-0.13614962017290227
5009	1.365179339633766	0.16541137966383743	-0.21353995347848664
5011	-0.31059236119615796	-0.19391637396472877	-0.29244637408094853
5013	-0.4111386632459534	-0.19738258764667876	-0.2874812515822228
5015	1.0886770089968285	0.26070927041559244	-0.1888743309488609
5017	-0.42999109488028997	-0.18163292176556384	-0.3009673517579953
5019	-0.10531032784449224	-0.16060578465516695	-0.2701506263677619
5021	-0.26031921017126025	-0.18772867686140693	-0.27820098109188635
5023	0.3743793215180735	-0.07205643725235433	-0.2694654999515643
5025	-0.3064029319440831	-0.18379355894131516	-0.28898586762813905
5027	-0.2163302030244747	-0.16761176562504995	-0.2779088278189851
5029	0.3764740361441109	-0.018196809271285308	-0.2600671544541801
5031	-0.29802407343993353	-0.18953993440873887	-0.2846521540681782
5033	0.46654676506371917	-0.028209293885724407	-0.18207322563629874
5035	-0.47188538740103814	-0.20176822140341655	-0.2945986221791185
5037	-0.4593170996448137	-0.20144642437724083	-0.29012567104983317
5039	-0.40904394861991594	-0.19789746288855994	-0.2814353202942171
5041	-0.4907378190353748	-0.20414032519636907	-0.2984486492610012
5043	-0.27707692717955945	-0.1655430704567774	-0.2961385342238935
5045	0.9608994168085467	-0.04626670415455669	-0.27075838205349295
5047	0.5985137865040759	0.08455757828699875	-0.206955826379915
5049	0.6068926450082257	0.04030589008746216	-0.25469080389173016
5051	-0.16186762274750216	-0.17740358942153997	-0.2624121386455744
5053	-0.254035066293148	-0.09769906313818598	-0.2816919337879479
5055	-0.0948367547143052	-0.1754820014652335	-0.28105551994910166
5057	0.397421182404485	0.02377471714277754	-0.2618756552715326
5059	0.058077412986425325	-0.14541696501967258	-0.27154178079428865
5061	0.24241230007771697	-0.019695463993189388	-0.24585955014858887
5063	0.7451438103266945	0.002959046649581909	-0.27381243569882896
5065	0.37018989226599874	-0.00890147231518068	-0.2597441601588296
5067	-0.3441077952127564	-0.18871245634142986	-0.2812789456633223
5069	-0.3818126584814297	-0.19147071656579326	-0.2887941736273798
5071	0.33248502899732546	0.008264100481107456	-0.22567318288773275
5073	-0.22680377615466174	0.02094290331243115	-0.26902928694016925
5075	0.003614832709452842	-0.12991554255875032	-0.2755265402837038
5077	-0.45303295576670144	-0.20061894630993182	-0.295133704462945
5079	-0.33363422208256943	-0.17187787477206531	-0.2935842696784088
5081	0.001520118083415456	-0.05866048676269617	-0.24386018881406818
5083	0.9210998389138365	0.1225755983794741	-0.226768352594985
5085	-0.10531032784449224	-0.15146674911177627	-0.28402262632448294
5087	1.1808444525424744	0.0828566511486413	-0.19389997187723534
5089	0.1690972881664078	-0.06890282639583223	-0.23177523670337272
5091	0.03922498135208874	-0.09424204365698387	-0.2604443942647821
5093	-0.4676959581489633	-0.2028347486901704	-0.2903893232801969
5095	-0.4635065288968885	-0.20099590854059482	-0.29256968923796534
5097	0.058077412986425325	-0.135891773044871	-0.24797323724889053
